banque,nom_agence,ville,localisation,note,sentiment,avis,topic,date_avis,langue,topic_clean,topic_name,topic_category
Crédit du Maroc,Crédit du Maroc,Marrakech,"215 Av. Mohammed V, Marrakech 20000",0.0,Positif,tout à fait d accord avec l avis de monsieur benjamin v logiciel ne fonctionne pas donc impossible de nous connecter à notre compte professionnel cela fait plus de deux mois que nous attendons nos cartes de crédits débit n ouvrez pas de compte dans cette banque,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Marrakech,"215 Av. Mohammed V, Marrakech 20000",0.0,Positif,c pas logique tu versés l'effet et tu pas aucun réponse après 48h ni explications après 4 jours tu prends votre argent contre d'autres banques après 48h tu prends votre réponse si impayé ou bien l'argent,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Marrakech,"215 Av. Mohammed V, Marrakech 20000",0.0,Positif,incompétence ne répond pas logiciel ne fonctionne pas je suis français cette banque m'a été conseillé par le crédit agricole par leurs accords impossible de me connecter à mes comptes professionnels aucune réponse de leur part fuyez cette banque,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Marrakech,"215 Av. Mohammed V, Marrakech 20000",0.0,Neutre,effectivement il est difficile voir impossible de les joindre au téléphone quand on appelle de france c'est vraiment désagréable je me demande ou est la notion de services chez eux,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Oujda,"M452+FGF, Oujda",0.0,Neutre,ce soir à 18h46 j'ai fait un retrait espèces de 3000 dhs je n'ai reçu que 2900 dhs ça c'est unique dans ma vie ça m'est arrivé de ne rien retraire du tout du guichet mais recevoir un billet en moins pour moi c'est du vol et ça ne doit pas arriver j'espère qu'ils me rembourseront demain,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Marrakech,"215 Av. Mohammed V, Marrakech 20000",0.0,Negatif,horaire de fermeture inscrit 16h mais il ferme a 15h30 pourquoi alors mettre 16h sur les horaire temps d attente énorme personel désagréable a éviter,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Marrakech,"215 Av. Mohammed V, Marrakech 20000",0.0,Neutre,impossible à joindre au téléphone que ce soit de france ou du maroc personnel correct,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Marrakech,"215 Av. Mohammed V, Marrakech 20000",0.0,Negatif,service nul conseillé nul tous vos services laisse a désirer et cela malgré la convention,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Marrakech,"215 Av. Mohammed V, Marrakech 20000",0.0,Negatif,service nul pour les mre,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Oujda,"13 Bd Mbarek Al Bekkay Lehbil, Oujda 20000",0.0,Positif,service satisfait,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Marrakech,"215 Av. Mohammed V, Marrakech 20000",0.0,Neutre,absolument le pire service client,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Oujda,"13 Bd Mbarek Al Bekkay Lehbil, Oujda 20000",0.0,Neutre,trop d'erreurs,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Oujda,"13 Bd Mbarek Al Bekkay Lehbil, Oujda 20000",0.0,Positif,personnel non qualifié et horrible temps d attente hors norme nécessite une correction et recyclage pour un bon savoir faire vis à vis la clientèle,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Oujda,"13 Bd Mbarek Al Bekkay Lehbil, Oujda 20000",0.0,Negatif,très mauvaise banque un mauvais accueil personnel non qualifié ne la conseille pas à éviter,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Marrakech,"Pass. Prince Moulay Rachid, Marrakech 40000",0.0,Negatif,3 heurs pour fermé un compte problèmes de système,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Oujda,"M452+FGF, Oujda",0.0,Positif,personnel non souraint ni salam ni bonjour ni au revoir et une seule chargé de la clientèle khedama b jmil l'homme de la sécu est très gentil,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Oujda,"M452+FGF, Oujda",0.0,Neutre,souvant le guichet ferme le dimanche donc il faut prévoir si vous voulez dépenser le weekend,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Tiznit,"M7V8+9P3, Boulevard Driss Lharti, Tiznit 85000",0.0,Positif,personnel agréable et efficace,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Tiznit,"Imm. Goujjani bd Bir Anzarane Route de Guelmim, Tiznit 20000",0.0,Neutre,banque comme toute les banques,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Mohammedia,Mohammédia,0.0,Negatif,personnel impoli,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Mohammedia,Mohammédia,0.0,Positif,bon service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Mohammedia,Mohammédia,0.0,Positif,bonne service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Azilal,"Boulevard Mohammed V, Béni Mellal",0.0,Positif,bon service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Azilal,"Boulevard Mohammed V, Béni Mellal",0.0,Negatif,il y a banque et il y a banque ses agences ne se ressemblent pas toutes sauf en la qualité d'accueil et du service rendu,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Tiznit,"M7V8+9P3, Boulevard Driss Lharti, Tiznit 85000",0.0,Positif,équipe de travail efficace,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Mohammedia,"Bd Abderrahmane Serghini, Mohammédia 20000",0.0,Positif,le personnel est accueillant et agréable de la sécurité jusqu'à la direction parfaitement parfait,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Mohammedia,"Bd Abderrahmane Serghini, Mohammédia 20000",0.0,Positif,le nouveau directeur hatim el hayaoui méprise ses clients avec une audace jamais vue en juillet 2023 nous sommes allés à l'agence pour obtenir un document nécessaire à la modification de notre titre foncier suite au changement de prénom de mon mari un simple document de sa part pour effectuer les démarches au service des titres immobiliers et être en règle nous sommes en février aucune action n'a été faite de sa part aucun retour et sans aucun scrupule nous sommes totalement bloqués dans nos démarches c'est dommage car l'équipe de la banque est géniale,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Larache,"Lotissement AIN EL Atti, Larache 20000",0.0,Neutre,service zéro,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Neutre,lors de l'ouverture d'un compte on vous fait signer des assurances sans vous expliquer et prendre votre avis après des années je me suis rendu compte que ces assurances m'ont couté des milliers de dirhams quand tu veux fermer le compte il reste toujours ouvert pour une durée indéterminée et on t'accuse juste réception sur une demande écrite,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Negatif,a fuir 3 mois que je paye les salaires en retard à cause de leur lenteur j attend des retours parfois pendant des mois je quitte cette banque dès que possible,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Positif,si vous n'êtes pas encore client de cette banque fuyez une banque sans aucune valeur ajoutée un service médiocre des process archaïques certains conseillers incompétents et n'ont pas leur place dans le monde professionnel ne repondent ni aux mails ni aux appels ils sont aux abonnés absents bref une banque à éviter absolument,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Neutre,a fuir ils sont incapables de vous répondre et de gérer votre compte même en situation d'urgence je n'ai jamais vu ça de ma vie,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Neutre,je suis client depuis 40 ans cest la 1er fois que je ne peux joindre ma conseillère que ce soit au telephone ou email ça fait 3 jours que je passe au telephone tous les numeros de cdm de bcm bd mv qui ne répondent pas,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Positif,c est la banque la plus nul qui peut exister guichets tjr kao personnels jamais joignables et quand ils décrochent sont très incompétent et impolis dommage en tt cas ma décision est prise c est bientôt l résiliation et je vais me charger de la publicité aussi,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Positif,presque une année et problème toujours pas réglé relation clientèle peu professionnelle service technique incompétent,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Negatif,pour mon relever bancaire la banque m a demandé d écrire une demande et d attendre 24h les gens ne veulent pas travailler sur cette banque,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Neutre,banque sans guichet dont le réseau internet qui ne fonctionne jamais les conséquences restent à la charge du client qui paie en retirant dans une autre banque je quitte cette banque pour manque de sérieux dans le service,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Positif,tres bonne banque pour apprendre et lancer sa carrière,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Neutre,pire banque de tout les temps,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Positif,service sérieux et professionnel,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Neutre,service minable,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Larache,"Lotissement AIN EL Atti, Larache 20000",0.0,Neutre,un peu d'histoire sur le bâtiment qui abrite aujourd'hui les bureaux de la banque du crédit du maroc il existe divers exemples d'architecture moderniste sur l'avenue mohammed v à larache le bâtiment de l école old alliance israelite universelle n est qu un exemple construite en 1913 cette année là l'école comptait 325 élèves il présente des grilles complexes et distinctives sur les fenêtres ainsi que d'autres éléments intéressants tels que la poignée de porte et le heurtoir de porte la décoration de la partie supérieure du bâtiment et les détails des grilles des fenêtres sont similaires à ceux de la sécession viennoise,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Negatif,les machines de redessinage sont très rares à trouver et tellement lentes et si vous en trouvez une elles sont hors service les employeurs sont impolis et impuissants tout document ou assistance prend beaucoup de temps à être mis en place et les systèmes sont très démodés aucune succursale ne fonctionne le week end,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Neutre,première expérience de restauration fi,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"H9GM+QWP, Av. 2 Mars, Casablanca 20250",0.0,Positif,personnel professionnel lieu propre et renouvelé,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"H9GM+QWP, Av. 2 Mars, Casablanca 20250",0.0,Positif,très bon services,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"Angle Ibn Tachfine & rue du Soldat Emile Brunet, Casablanca 20000",0.0,Negatif,mon expérience avec cette banque a été décevante malgré les horaires d'ouverture annoncés à 8h30 les employés ont régulièrement un retard d'au moins 45 minutes ce qui entraîne des désagréments considérables pour les clients de plus le manque de remplacement en cas d'absence et le service médiocre ne font qu'aggraver la situation j'espère sincèrement que la banque prendra des mesures pour améliorer sa ponctualité et la qualité de son service client,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"Angle Ibn Tachfine & rue du Soldat Emile Brunet, Casablanca 20000",0.0,Neutre,un service à la clientèle d'une médiocrité qui n'a pas de nom aucun suivi aucune écoute un temps de fou pour traiter une demande de qu'elle nature qu'elle soit,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"Angle Ibn Tachfine & rue du Soldat Emile Brunet, Casablanca 20000",0.0,Neutre,je confirme un an après ils ne répondent toujours pas au téléphone,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"Angle Ibn Tachfine & rue du Soldat Emile Brunet, Casablanca 20000",0.0,Neutre,on est dans une banque sans contacte compte inpossible le suivie,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"Angle Ibn Tachfine & rue du Soldat Emile Brunet, Casablanca 20000",0.0,Neutre,une agence qui ne répond jamais au téléphone,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"H9QW+49P, Bd de la Résistance, Casablanca 20250",0.0,Negatif,troooop troooop troooooop lents comme service c est vraiement honteux,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"H9QW+49P, Bd de la Résistance, Casablanca 20250",0.0,Positif,5 étoiles pour les caissiers qui respecte bcp leur travail et il maîtrise les 6 minimum de l'accueil clientèle,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"H9QW+49P, Bd de la Résistance, Casablanca 20250",0.0,Neutre,personne ne réponds au téléphone,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Casablanca,"H9QW+49P, Bd de la Résistance, Casablanca 20250",0.0,Positif,bonnes personnes bon travail haut,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,El Jadida,n° 777,0.0,Positif,mauvais comportement de l'agent manque de respect comportement non professionnel,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc,Kenitra,"Av. Mohamed Diouri, Kénitra",0.0,Negatif,service nul,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc - Agence Agadir Centre,Agadir,Inezgane 80000,0.0,Negatif,mauvaise agence mauvais service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc Fes El Wafa,Fès,"Avenue El Wafa, Route de Sefrou - FES, Fès 20000",0.0,Negatif,mauvaise service et mauvaise comportement d personnel de plus le système est toujours tomber je déconseille cette agence forcément,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Crédit du Maroc,Crédit du Maroc مصرف المغرب,Kenitra,"5, Lotissement Al Wahda, Bir Errami, Av. Mohamed V, Kénitra 14000",0.0,Negatif,vraiment trop long ils font rentrer les gens par connaissance les premiers et les femmes âgées sont dans la fille d attente c est honteux,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Crédit du Maroc,Inconnu,Tétouan,Inconnu,0.0,Neutre,incroyable,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Banque Société générale SG,Meknès,"VC5C+MJ7, Meknès",0.0,Neutre,en panne souvent,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Espace Libre Service - Société Générale Maroc,Tanger,"152, Résidence Taoufik,  , Ave Mohammed V, Tangier 90100",0.0,Neutre,service caisse pitoyable,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Espace Libre Service - Société Générale Maroc,Tanger,"152, Résidence Taoufik,  , Ave Mohammed V, Tangier 90100",0.0,Positif,un très bon service pour le dépôt d'argent,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Espace Libre Service - Société Générale Maroc,Tanger,"152, Résidence Taoufik,  , Ave Mohammed V, Tangier 90100",0.0,Negatif,mauvaise service et vairement très retarder,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Inconnu,Meknès,Inconnu,0.0,Negatif,mauvaise service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Inconnu,Rabat,Inconnu,0.0,Neutre,je souhaite partager mon expérience récente avec une filiale de la société générale j'avais l'intention d'effectuer un versement en espèces et après avoir consulté google maps je me suis rendu à l'agence indiquée cependant une fois sur place on m'a informé que cette agence est en réalité une filiale de la banque islamique de sg et qu'il est impossible d'y effectuer des opérations de la société générale je suis très déçu car cette information n'était pas mentionnée sur google maps en conséquence j'ai perdu du temps et j'ai dû chercher une autre agence pour finaliser mon opération il serait utile que la société générale et la banque islamique clarifient la nature des services offerts par chaque agence sur les plateformes en ligne afin d'éviter ce genre de confusion à l'avenir,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Inconnu,Meknès,Inconnu,0.0,Neutre,quel genre de gab ressemble à une fête avec ces lumières et a rejeté presque toutes mes factures,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Inconnu,Rabat,Inconnu,0.0,Positif,catastrophique bugs en tous genres sur leurs outils transfert de responsabilité entre eux pas très aimables globalement je ne recommande vraiment pas,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Inconnu,Rabat,Inconnu,0.0,Neutre,la vie est belle,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Inconnu,Rabat,Inconnu,0.0,Negatif,ça fait plus d'un mois depuis le 24 02 2020 que j'ai déposé une requête à l'agent responsable de mon compte bancaire et je n'arrive pas jusqu'à présent à le rejoindre ni à avoir une solution à mon problème,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Inconnu,Rabat,Inconnu,0.0,Positif,on a été très mal reçu par mehdi younssi responsable à l agence beni znassen il m a dit si tu n est pas content allez dans une autre agence il était très impoli une agence a ne pas recommander,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Inconnu,Meknès,Inconnu,0.0,Neutre,banque et argent,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Positif,bonjour je voudrais remercier la dame que j'ai eu au téléphone le vendredi matin 31 décembre 2025 qu'elle m'a bien sévi et a résoudre le problème que j'avais je suis satisfait,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,vous êtes la pire banque du maroc vous n'arrivez pas à résoudre un problème honte à vous,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,la coopération internationale est misérable pour le dire diplomatiquement grüezi aus der schweiz,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,manque de professionnalisme conseillers incompétents et contacte par téléphone toujours injoignable le moment d'ouverture un compte c'est waw mais apres c'est ouf 0 5 10 pour cette banque,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Positif,la nouvelle mis à jour est compliquée l'appli ne sere mnt qu à consulter le solde pour les payement je dois absolument passer par un code en arrivant à l'étape pour i envoie du code d activation par sms ça m indique qu il y un problème technique cela dure depuis une semaine il fallait au moins laisser le choix soit passer par le fabuleux code ou bien passer par la saisie du mot de passe tout simplement application juste pitoyable dernièrement beaucoup de problèmes le développeur d'application et null,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,la pire des banques rien ne fonctionne l'application n'est pas fonctionnelle depuis plusieurs jours mois ils changent d'agence sans prévenir les clients des conseillers incompétents je déconseille cette banque c'est a fuir comptez sur moi pour changer de banque au plus vite et mon entourage aussi,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,service zero,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,malheureusement la pire banque du maroc quand j'ai choisi l'entreprise publique je pensais que ce serait plus cher et que les services seraient meilleurs mais malheureusement c'est le contraire,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,nous avons été exposés à une fraude lors du troisième lot de soutien que nous a apporté notre seigneur et le roi mohammed vi par la banque de la société générale lors du retrait du paiement au guichet automatisé vive le roi mohammed vi,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,mauvais service de toutes les manières ils ne savent pas travailler retardé,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,un service nul,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,le pire centre d'appel au monde il te faut toujours attendre au moins 30 minute pour avoir quelqu'un a l'appareil le meme probleme depuis toujours honte a vous,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,blocage de l'application mobile appel au service client arabe et français attente de 15 mins puis ça raccroche,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,j'ai procédé il y a 2 semaines á l'ouverture d'un compte à distance via le service bankaty de la société générale et jusqu'à aujourd'hui je n'ai pas été contacté par eux,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,je ne comprend pas comment peut on communiquer un numéro qui n'est jamais joignable je suis en espagne et j'ai oublié mon code pin ça fait 4 jours que j'essaye de,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,zero professionnalisme responsable totalement incompétents impossible que un conseiller décroche nos appels même après 5 minutes d attente,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,si il y avait la possibilité de mettre 0 je le mets service client nul et ils répondent et décrochent l'appareil après 6 ou 7 minutes d'attentes c'est honteux yalah c'est pour cette raison je vais fermer tous les comptes compris ceux de,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,l'appli sgmb est nulle après huit minutes d'attente pour un agent pour me mettre en contact avec lui ils me demandent de rappeler ultirieurement soit disant que toutes les lignes sont occupées service pitoyable et déplorable j'envisage fermer mon compte chez eux c'est déconseillé d'ouvrir un compte chez eux,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,service déplorable des conseillers injoignable et un service déplorable la fille du comptoir service transaction chéquier est très désagréable le responsable du service comptoir ne reçoit les clients que sur recommandation dommage,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,service client plus que nul tout les numéros sogelise sont injoignables 10 à 15 minutes d'attente sur tout les appels sans aucune réponse,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Negatif,trop de probleme au niveau des paiements en ligne trop de problèmes avec le paiement sur tpe mauvais service client,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,la pire des banques tous les services sont ko y compris l application et les gab,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
