banque,nom_agence,ville,localisation,note,sentiment,avis,topic,date_avis,langue,topic_clean,topic_name,topic_category
CIH Bank,CIH Bank - Agence Hay Salam,Agadir,"63 Av. Mohamed El Fassi, Agadir 80000",0.0,Positif,bonjour cih bank vous remercie d avoir partagé votre retour au plaisir de vous accueillir à nouveau dans notre succursale,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank - Agence Kenitra,Kenitra,"Avenue Mohamed V Immeuble Hraga, Kénitra 14010",0.0,Neutre,accueillir merci d'avoir partagé votre avis nous serons heureux de vous accueillir dans nos agences,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank - Agence Kenitra,Kenitra,"Avenue Mohamed V Immeuble Hraga, Kénitra 14010",0.0,Positif,bonjour cih bank vous remercie d avoir partagé votre retour au plaisir de vous accueillir à nouveau dans notre succursale,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank - Agence Kenitra,Kenitra,"Avenue Mohamed V Immeuble Hraga, Kénitra 14010",0.0,Neutre,service,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank - Agence Kenitra,Kenitra,"Avenue Mohamed V Immeuble Hraga, Kénitra 14010",0.0,Positif,cih bank de mimoza bien que dyal ouled wjih li fiha z7am o services na9ass,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank - Agence Souani,Tanger,"49 Av. Anfa, Tanger 90060",0.0,Positif,bonjour cih bank vous remercie d'avoir partagé votre retour comment pouvons nous vous offrir un meilleur service,"Topic 6: remerc, plais, avis",06/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank - Agence Souani,Tanger,"49 Av. Anfa, Tanger 90060",0.0,Positif,bonjour cih bank vous remercie d'avoir partagé votre avis comment pouvons nous vous offrir un meilleur service,"Topic 6: remerc, plais, avis",06/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank - Agence Souani,Tanger,"49 Av. Anfa, Tanger 90060",0.0,Positif,bonjour cih bank vous remercie d'avoir partagé votre avis au plaisir de vous accueillir une nouvelle fois en agence,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank - Agence Souani,Tanger,"49 Av. Anfa, Tanger 90060",0.0,Neutre,connexion toujours 3andom makhadamashi 3omrom kijawbo 3la téléphone,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,CIH Bank - Agence Souani,Tanger,"49 Av. Anfa, Tanger 90060",0.0,Neutre,service 000000,Expérience générale,Date inconnue,mixed,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank - Agence Souani,Tanger,"49 Av. Anfa, Tanger 90060",0.0,Neutre,la banque d'avenir,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank - Agence Souani,Tanger,"49 Av. Anfa, Tanger 90060",0.0,Neutre,service mediocre pour cih bank toujours les guichets non disponible,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,CIH Bank - Agence Tanger Irfan,Tanger,"P4PC+C98, Tanger",0.0,Neutre,s'il y en avait la possibilité de donner 0 etoiles je n'hésiterais pas b9it kantsna 2 sway3 fl5r mli d5lt 9aloli nakaynach connexion,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,CIH Bank - Agence Tanger Irfan,Tanger,"P4PC+C98, Tanger",0.0,Negatif,mauvais traitement,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,CIH Bank - Agence Tanger Irfan,Tanger,"P4PC+C98, Tanger",0.0,Neutre,stupide,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank - Agence Tanger Irfan,Tanger,"P4PC+C98, Tanger",0.0,Neutre,la pire agence,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank - Agence Tanger Irfan,Tanger,"P4PC+C98, Tanger",0.0,Neutre,la pire agence avec laquelle traiter,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,CIH Bank Hamria,Meknès,"71 Ave Hassan II, Meknes 50000",0.0,Neutre,service,Expérience générale,Date inconnue,mixed,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank Hamria,Meknès,"71 Ave Hassan II, Meknes 50000",0.0,Neutre,service 0,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,"CIH Bank, Agence Bernoussi Al Amal",Casablanca,"N116, Bd Abi Dar Al Ghafari Lot Al Amal, G3, Casablanca 20000",0.0,Neutre,ils méritent ce nom le système est en panne,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,"CIH Bank, Agence Bernoussi Al Amal",Casablanca,"N116, Bd Abi Dar Al Ghafari Lot Al Amal, G3, Casablanca 20000",0.0,Neutre,et puis,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,"CIH Bank, Agence Marrakech, Hassan II.",Marrakech,"8 Av. Hassan II, Marrakech 40000",0.0,Positif,bonjour cih bank vous remercie d'avoir partagé votre avis au plaisir de vous accueillir une nouvelle fois en agence,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,"CIH Bank, Agence Marrakech, Hassan II.",Marrakech,"8 Av. Hassan II, Marrakech 40000",0.0,Neutre,c'est une agence cih banque,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Neutre,na9sin,Expérience générale,06/05/2025,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Neutre,accueillir merci d'avoir partagé votre avis nous serons heureux de vous accueillir dans nos agences,"Topic 6: remerc, plais, avis",06/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Positif,bonjour cih bank vous remercie d'avoir partagé votre avis au plaisir de vous accueillir une nouvelle fois en agence,"Topic 6: remerc, plais, avis",06/05/2025,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Neutre,dakhla,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Negatif,beaucoup d'attente,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Neutre,système dima tay7 bzfff lmrd wlh,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Negatif,mauvais traitement,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Neutre,il y a du deal mais il y a du monde,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Neutre,service 0,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Positif,excellent,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Neutre,aucune organisation,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,CIH Bank- Agence Dakhla,Agadir,"1Er, 30 Av. Moulay Hassan I, Agadir 80000",0.0,Neutre,banque cih,Expérience générale,Date inconnue,mixed,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Banque,Kenitra,"Imm Oapam, Av. Mohamed V, Kenitra 14010",0.0,Positif,très bien merci,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Banque,Kenitra,"Imm Oapam, Av. Mohamed V, Kenitra 14010",0.0,Neutre,service,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH Banque,Kenitra,"Imm Oapam, Av. Mohamed V, Kenitra 14010",0.0,Positif,bonjour cih bank vous remercie d avoir partagé votre retour au plaisir de vous accueillir à nouveau dans notre succursale,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH bank,Fès,"Ave Okba Ibn Nfiae Fidhri Lot.oued Fes,n 117 Res.othmane My, Rue Driss Bennani, Fès 30050",0.0,Negatif,tres null,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH bank,Fès,"Ave Okba Ibn Nfiae Fidhri Lot.oued Fes,n 117 Res.othmane My, Rue Driss Bennani, Fès 30050",0.0,Positif,bonjour cih bank vous remercie d'avoir partagé votre avis au plaisir de vous accueillir une nouvelle fois en agence,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH bank,Fès,"Ave Okba Ibn Nfiae Fidhri Lot.oued Fes,n 117 Res.othmane My, Rue Driss Bennani, Fès 30050",0.0,Neutre,foule,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH banque,Oujda,"Boulevard Hassan Ii, Rue Smara, Oujda 60000",0.0,Positif,bonjour cih banque cih bank vous remercie d'avoir partagé votre retour au plaisir de vous accueillir à nouveau dans notre succursale,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH banque,Oujda,"Boulevard Hassan Ii, Rue Smara, Oujda 60000",0.0,Neutre,ça bouge,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,CIH banque,Oujda,"Boulevard Hassan Ii, Rue Smara, Oujda 60000",0.0,Neutre,accueillir merci d'avoir partagé votre avis nous serons heureux de vous accueillir dans nos agences,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH banque,Oujda,"Boulevard Hassan Ii, Rue Smara, Oujda 60000",0.0,Positif,bonjour cih bank cih bank vous remercie d'avoir partagé votre avis au plaisir de vous accueillir une nouvelle fois en agence,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,CIH banque,Oujda,"Boulevard Hassan Ii, Rue Smara, Oujda 60000",0.0,Positif,bonjour cih bank vous remercie d avoir partagé votre retour au plaisir de vous accueillir à nouveau dans notre succursale,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,Cih Bank Marjane,Meknès,"Residence Abbassid, Route Agouray, Meknès 50000",0.0,Neutre,banque mouvais,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,Cih Bank Marjane,Meknès,"Residence Abbassid, Route Agouray, Meknès 50000",0.0,Neutre,nous sommes en 2019 mais on a l'impression que nous sommes toujours à l'âge de pierre,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
CIH Bank,Cih Bank Marjane,Meknès,"Residence Abbassid, Route Agouray, Meknès 50000",0.0,Negatif,il est 8h35 et l'agence est toujours fermée,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,Cih Bank Marjane,Meknès,"Residence Abbassid, Route Agouray, Meknès 50000",0.0,Neutre,beaucoup de gens,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,Cih Bank Marjane,Meknès,"Residence Abbassid, Route Agouray, Meknès 50000",0.0,Neutre,c'est ici où se trouve le cih bank,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,Guichet CIH Bank,El Jadida,"6GC4+5XP, El Jadida",0.0,Neutre,c'est une agence de la cih bank,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
CIH Bank,Inconnu,Berkane,Inconnu,0.0,Negatif,mauvais traitement de la part des employés,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,Inconnu,Berkane,Inconnu,0.0,Negatif,quel est le pro lmwadaf tayhdar bhal ila sahbk ou kay3rfk mn chehal hada ou taytdakhal fomor b3ad 3lih ou kaysswal as2ila ma3ndhom hta 3ala9a saraha nul,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
CIH Bank,Inconnu,Berkane,Inconnu,0.0,Positif,bonjour cih bank vous remercie d'avoir partagé votre retour comment pouvons nous vous offrir un meilleur service,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit Agricole du Maroc,Club Crédit Agricole,Rabat,"X4FF+9F7, Rabat",0.0,Positif,c'est top,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Club Crédit Agricole,Rabat,"X4FF+9F7, Rabat",0.0,Positif,génial,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Credit Agricole,Meknès,"VC6C+GXC، Avenue Mohammed VI, Meknes",0.0,Negatif,trop d'attente,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Ouarzazate,"W3CM+46V, Av. Mohammed V, Ouarzazate 45000",0.0,Neutre,tooop,Expérience générale,05/06/2025,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Casablanca,"149 Route des Ouled Ziane, Casablanca 20300",0.0,Neutre,service 0,Expérience générale,06/05/2025,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Casablanca,"H96R+PG5, Casablanca",0.0,Neutre,j'adore cet endroit,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Azilal,"8JJQ+G5R، شارع الحسن الثاني, Beni-Mellal",0.0,Neutre,banque,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Tanger,"Q663+FWV, Tanger 90060",0.0,Neutre,banque d'os d'arbre,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Tanger,"Q663+FWV, Tanger 90060",0.0,Neutre,tanger,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Mohammedia,"MJJ5+QWC, Bd Al Mokhtar Assoussi, Mohammédia",0.0,Positif,جيد bon,Expérience générale,Date inconnue,mixed,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Oujda,"M4F5+J36, Oujda",0.0,Positif,c bien,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Oujda,"M3QR+V88, P1, Oujda",0.0,Positif,très bonne agence,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Kenitra,"7C9Q+973, Kénitra",0.0,Neutre,banque ca,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole,Errachidia,"WHMG+6RG, Errachidia",0.0,Positif,parfait,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole Smart Agence,Rabat,"28 Av. Abou Faris Al Marini, Rabat 10000",0.0,Neutre,agence au coeur de ville équipe dynamique ça fait plaisir,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole du Maroc,Casablanca,"HCW7+5F5, Bd Ba Hmad, Casablanca 20250",0.0,Neutre,meilleur banque au monde,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole du Maroc,Casablanca,"27 Bd Mohammed Zerktouni, Casablanca 20250",0.0,Neutre,nouveau,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole du Maroc,Rabat,"2522+78M, Av. Al Abtal, Rabat 10100",0.0,Positif,bien placé,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole du Maroc - Succursale de Kénitra,Kenitra,"7C58+P8V, P4266, Kénitra",0.0,Neutre,singe,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole_Direction Régionale du Sud,Agadir,"C9FW+598, Av. General Kettani, Agadir 80000",0.0,Neutre,la banque,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricole_Direction Régionale du Sud,Agadir,"C9FW+598, Av. General Kettani, Agadir 80000",0.0,Negatif,mauvaise,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricoleالقرض الفلاحي,Tétouan,"215 Av. Casablanca, Tétouan",0.0,Neutre,ca va,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit Agricoleالقرض الفلاحي,Tétouan,"215 Av. Casablanca, Tétouan",0.0,Positif,bonjour bien,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit Agricole du Maroc,Crédit agricole du maroc القرض الفلاحي المغربي,Marrakech,"JXJV+JG3, Marrakech 40000",0.0,Neutre,services médiocres,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit Agricole du Maroc,Crédit agricole du maroc القرض الفلاحي المغربي,Marrakech,"JXJV+JG3, Marrakech 40000",0.0,Neutre,service médiocre,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit Agricole du Maroc,Crédit du Maroc,Tanger,"Q59X+6Q5, Tanger 90060",0.0,Neutre,merci beaucoup,Tarifs,06/05/2025,fr,Tarifs,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit du Maroc,Tanger,"Q59X+6Q5, Tanger 90060",0.0,Positif,c'est bon,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit du Maroc,Tanger,"Q59X+6Q5, Tanger 90060",0.0,Neutre,banque du maroc,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit du Maroc,El Jadida,"Résidence Najmat Aljanoub, Imm. B, Quartier Phare, El Jadida 20000",0.0,Positif,génial,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit du Maroc,Taza,"Boulevard Allal Ben Abdellah, Taza 20000",0.0,Neutre,il y a une pharmacie à cet endroit et il n'y a pas de banque même à proximité,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit Agricole du Maroc,Crédit du Maroc,Taza,"Boulevard Allal Ben Abdellah, Taza 20000",0.0,Neutre,service médiocre,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit Agricole du Maroc,Crédit du Maroc,Safi,"Angle rue Ahmed Taib Benhima et rue Driss Ben Abdellah, Safi 20000",0.0,Neutre,une faux adresse,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit Agricole du Maroc,Crédit du Maroc,Safi,"Angle rue Ahmed Taib Benhima et rue Driss Ben Abdellah, Safi 20000",0.0,Neutre,très moyen,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit du Maroc,Ouarzazate,"Angle Bd Mohammed V et Bd Bir Anzarane - Cité Al Moukaouama, Ouarzazate 20000",0.0,Neutre,super,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Crédit du Maroc,Ouarzazate,"Angle Bd Mohammed V et Bd Bir Anzarane - Cité Al Moukaouama, Ouarzazate 20000",0.0,Neutre,banque,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Groupe Crédit Agricole du Maroc,Meknès,"VC5V+MG9, Unnamed Road, Meknès",0.0,Neutre,d'accord,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Groupe Crédit Agricole du Maroc,Meknès,"VC5V+MG9, Unnamed Road, Meknès",0.0,Neutre,service,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Inconnu,Meknès,Inconnu,0.0,Neutre,banque,Expérience générale,06/05/2025,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Inconnu,Rabat,Inconnu,0.0,Neutre,moderne,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit Agricole du Maroc,Siege Credit Agricole du Maroc - Meknes,Meknès,"VFX2+6H3, Meknès",0.0,Positif,service parfait,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit du Maroc,Crédit du MAroc,Casablanca,"ex Galilée، 128 Rue Taha Hussein, Casablanca 20250",0.0,Neutre,accueil chaleureux,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Mohammedia,Mohammédia,0.0,Neutre,voleurs,Expérience générale,30/05/2025,fr,Expérience générale,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Marrakech,"Pass. Prince Moulay Rachid, Marrakech 40000",0.0,Neutre,0 service,Expérience générale,30/05/2025,fr,Expérience générale,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Marrakech,"Pass. Prince Moulay Rachid, Marrakech 40000",0.0,Neutre,il dit qu'il facture 22 mais dans ma déclaration j'ai été facturé 35,Tarifs,30/05/2025,fr,Tarifs,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Fès,"196/198 Lotis. El Ouafa Route de Sefrou, Fès 20000",0.0,Neutre,le systeme est toujours en panne,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Fès,"Rue Lalla Fatima Zahra, Fes 30050",0.0,Neutre,utile,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Marrakech,"Pass. Prince Moulay Rachid, Marrakech 40000",0.0,Neutre,bankomat ne vous donnera pas d argent mais facturera des frais,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Oujda,"13 Bd Mbarek Al Bekkay Lehbil, Oujda 20000",0.0,Neutre,banque a7éenne,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Azilal,"Avenue Mohammed V, Aït Melloul 20000",0.0,Negatif,mauvaise service a la clientele,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Tiznit,"Imm. Goujjani bd Bir Anzarane Route de Guelmim, Tiznit 20000",0.0,Neutre,ggggggggg,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Mohammedia,Mohammédia,0.0,Neutre,banque,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Azilal,"Boulevard Mohammed V, Béni Mellal",0.0,Neutre,banque,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Casablanca,"48, 58 Bd Mohammed V, Casablanca 20000",0.0,Neutre,banque w,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Casablanca,"Angle Ibn Tachfine & rue du Soldat Emile Brunet, Casablanca 20000",0.0,Neutre,agence faible,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Casablanca,"H9QW+49P, Bd de la Résistance, Casablanca 20250",0.0,Neutre,ça m'a beaucoup plu,Tarifs,Date inconnue,fr,Tarifs,Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc,Casablanca,"H9QW+49P, Bd de la Résistance, Casablanca 20250",0.0,Neutre,service médiocre,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Crédit du Maroc,Crédit du Maroc - Agence Agadir Centre,Agadir,Inezgane 80000,0.0,Neutre,d'accord,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,près de,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,c est vraiment un service médiocre,"Topic 6: remerc, plais, avis",Date inconnue,fr,"remerc, plais, avis",Expérience Générale,Général
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,4242 0,Expérience générale,Date inconnue,mixed,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Societe Generale Maroc (SGMA) - SG Securities Services,Casablanca,"55 Bd Abdelmoumen, Casablanca 20100",0.0,Neutre,service 0,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale,Guelmim,"28 Av. DES FAR, Guelmim 81000",0.0,Neutre,banque,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale,Casablanca,"Angle Avenue 2 Mars et rue de Lisbonne, Casablanca 20000",0.0,Neutre,très belle 2,Expérience générale,Date inconnue,fr,Expérience générale,Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,Dakhla,"33, Avenue Hassan 1er - Hay Dakhla, Agadir 80060",0.0,Neutre,pas d'organisation à l'accueil,Tarifs,06/05/2025,fr,Tarifs,Expérience Générale,Général
Société Générale Maroc,Société Générale Bank,Beni Mellal,"177, Bd Mohamed V, Béni Mellal 23020",0.0,Neutre,le traitement de zuwaina,Tarifs,06/05/2025,fr,Tarifs,Expérience Générale,Général
